10.0190738,4.0881067,5.0,1.5817974361093963
10.0168751,4.2879603,5.0,1.5823160211489653
10.0145759,4.4875401,5.0,1.5819596191685357
10.012346,4.6872847,5.0,1.5806637104413737
10.0103771,4.8868144,5.0,1.5783878411855905
10.0088596,5.0867048,5.0,1.5751740179838993
10.0079864,5.2861694,5.0,1.5710589959477974
10.0079339,5.4860406,5.0,1.5661177530090615
10.0088684,5.6857795,5.0,1.5606407950939347
10.0108909,5.8849252,5.0,1.554876896895007
10.0140816,6.0853363,5.0,1.5487364532962185
10.0184729,6.2843668,5.0,1.5457006139578209
10.0234834,6.4839805,5.0,1.5544123164314856
10.0267441,6.6829799,5.0,1.5876159298587826
10.0233936,6.8821632,4.9276184,1.6494217779969593
10.0077409,7.0808321,4.8208571,1.7335464764984485
9.9753314,7.2782073,4.7588589,1.8306160011318617
9.9240814,7.4710008,4.739451,1.9347504760233545
9.852309,7.6594174,4.720294,2.040449000017165
9.7606757,7.8399653,4.6824526,2.1468622213591715
9.6530599,8.0056402,4.6638239,2.2470196929159076
9.5296518,8.1594324,4.6451205,2.263068472764883
9.4056963,8.3089271,4.2829532,2.2651696571373496
9.2788523,8.4612529,4.2659139,2.3911965524393755
9.1290564,8.6009131,4.2488062,2.520921269759222
8.9692862,8.7151365,4.236466,2.6482093805569447
8.7919353,8.8105055,4.2476231,2.7751698314499427
8.6045765,8.8824051,4.2615939,2.8951593792242463
8.411266,8.9310316,4.2838318,2.9973743468549694
8.2133449,8.959775,4.3882526,3.0757215971714706
8.014118,8.9729173,4.5662718,3.1240916063689466
7.8143275,8.9764142,4.7748809,-3.134063663219555
7.6152209,8.9749151,4.9731821,-3.125453064128668
7.4154748,8.971691,5.0,-3.1232784472831736
7.2160017,8.9680374,5.0,-3.123381215502079
7.0165008,8.9644038,5.0,-3.1234700056587505
6.8168333,8.9607849,5.0,-3.1235538967229393
6.6174066,8.9571871,5.0,-3.1236834149131703
6.4178103,8.9536121,5.0,-3.12381621629727
6.2182244,8.9500638,5.0,-3.123957624285778
6.0188238,8.946547,5.0,-3.1241166713797286
5.8191472,8.9430571,5.0,-3.1242896557667774
5.6196121,8.9396042,5.0,-3.1244778965296516
5.4201546,8.9361902,5.0,-3.1246821515072867
5.2204989,8.9328136,5.0,-3.124903443685183
5.0209933,8.9294837,5.0,-3.1251429672329096
4.8214695,8.9262013,5.0,-3.125400412283711
4.6218543,8.9229688,5.0,-3.125677505897575
4.4223631,8.9197936,5.0,-3.1259742398239663
4.2227944,8.9166764,5.0,-3.126290831424647
4.0232063,8.9136221,5.0,-3.1266294842971862
3.823718,8.9106369,5.0,-3.126988704429363
3.6241218,8.9077218,5.0,-3.1273711336705463
3.4245504,8.9048834,5.0,-3.1277755873506785
3.2250562,8.9021268,5.0,-3.128203336341143
3.0254463,8.899454,5.0,-3.128655072936357
2.8258838,8.896872,5.0,-3.1291300457695126
2.6263773,8.8943855,5.0,-3.1296300575807954
2.4267646,8.8919975,5.0,-3.130154458721428
2.2272051,8.8897148,5.0,-3.13070397275358
2.0276755,8.8875421,5.0,-3.1312789375546317
1.8280746,8.8854834,5.0,-3.1318791177916636
1.628514,8.8835449,5.0,-3.1325045732070786
1.4289614,8.8817313,5.0,-3.1331558807985345
1.2293756,8.8800474,5.0,-3.1338334210015404
1.0298109,8.8784989,5.0,-3.134536091803095
0.8302411,8.8770906,5.0,-3.1352647340927353
0.6306679,8.8758277,5.0,-3.1360197572970128
0.4310969,8.8747155,5.0,-3.1367991574401928
0.2315155,8.8737588,5.0,-3.137603941411539
0.0319534,8.8729628,5.0,-3.1384380662126596
-0.1676283,8.8723332,5.0,-3.139288900406617
-0.3672153,8.8718734,5.0,-3.14012696603378
-0.5667802,8.8715809,5.0,-3.1409202749785705
-0.7663701,8.8714467,5.0,3.1415265158912025
-0.9659537,8.8714599,5.0,3.140837515839232
-1.1655199,8.8716106,5.0,3.1401978104073014
-1.3651121,8.871889,5.0,3.1396094816072218
-1.5646911,8.8722848,5.0,3.1390712075554483
-1.7642587,8.872788,5.0,3.138582561205268
-1.9638533,8.8733888,5.0,3.1381438056689586
-2.1634264,8.8740771,5.0,3.1377559099483183
-2.3629957,8.8748428,5.0,3.137416765487582
-2.5625928,8.8756763,5.0,3.1371275049908296
-2.7621593,8.8765674,5.0,3.136888106379262
-2.9617307,8.8775063,5.0,3.1366979104581536
-3.161331,8.8784833,5.0,3.1365571027397015
-3.3608904,8.8794882,5.0,3.1364657833073903
-3.5604646,8.8805114,5.0,3.136423472314965
-3.7600689,8.8815432,5.0,3.136430130135691
-3.9596207,8.8825734,5.0,3.136485922686684
-4.1591987,8.8835926,5.0,3.136590237925862
-4.3588006,8.8845911,5.0,3.1367433095895243
-4.5583518,8.8855588,5.0,3.1369449873051414
-4.7579344,8.8864864,5.0,3.1371957781941813
-4.9575294,8.887364,5.0,3.1374940673810037
-5.1570849,8.8881819,5.0,3.1378409445109616
-5.356673,8.8889307,5.0,3.138236240208733
-5.5562603,8.8896006,5.0,3.1386792581714182
-5.7558207,8.890182,5.0,3.1391702456752157
-5.9554151,8.8906655,5.0,3.1397091873488994
-6.1549937,8.8910414,5.0,3.1402958369811023
-6.3545592,8.8913002,5.0,3.140929332018655
-6.5541607,8.8914326,5.0,-3.1415741135247117
-6.7537285,8.8914289,5.0,-3.140845551193858
-6.9532995,8.8912798,5.0,-3.1400696765834506
-7.1529084,8.8909758,5.0,-3.1392469339649844
-7.352463,8.8905077,5.0,-3.138377343365882
-7.5520387,8.889866,5.0,-3.137461176445818
-7.7516514,8.8890413,5.0,-3.1364990739912932
-7.951195,8.8880249,5.0,-3.135488740107762
-8.1507694,8.8868067,5.0,-3.13443586892794
-8.3503668,8.8853782,5.0,-3.1334038997122677
-8.5499043,8.8837442,5.0,-3.132729145733791
-8.7495153,8.8819749,5.0,-3.1325248955860774
-8.9490961,8.8801651,5.0,-3.132782701675049
-9.1487061,8.8784065,5.0,-3.1335055838421986
-9.3482796,8.8767925,5.0,-3.1346609008861837
-9.5478796,8.8754089,5.0,-3.1361502667063728
-9.7475143,8.8743224,5.0,-3.13769192344958
-9.9470144,8.8735442,5.0,-3.139074589712032
-10.1466912,8.8730414,5.0,-3.1402336014455043
-10.3463155,8.8727701,5.0,-3.141175422992282
-10.5457256,8.8726869,5.0,3.1412612892668306
-10.7455057,8.8727531,5.0,3.1406717844852894
-10.9450997,8.8729369,5.0,3.140212426828993
-11.1444871,8.8732121,5.0,3.1398460834510473
-11.3443071,8.8735611,5.0,3.1395180363870727
-11.5438617,8.8739751,5.0,3.139220722018591
-11.7432347,8.874448,5.0,3.140160522282486
-11.9431464,8.8747343,5.0,-3.1346330338390604
-12.1426081,8.8733461,4.6349969,-3.1009919733352165
-12.3417465,8.8652565,4.4179628,-3.027089631213823
-12.5397743,8.8424821,4.2968362,-2.922596916467234
-12.7346498,8.7991096,4.2315604,-2.80007106062763
-12.9226983,8.7322678,4.2116243,-2.6680393212947178
-13.1010666,8.640864,4.1940386,-2.5328607599182873
-13.266242,8.5257313,4.1680176,-2.3964682788765908
-13.4125422,8.3907649,4.1514355,-2.2602385677306907
-13.5378223,8.2387995,4.1347869,-2.146931605445667
-13.6465321,8.0714658,4.1680836,-2.1090880077438863
-13.7475521,7.9022842,4.3987964,-2.0480153941181207
-13.8375623,7.7282106,4.616284,-1.949625036906263
-13.9121141,7.5409205,4.6527802,-1.840213160798343
-13.9660826,7.3454748,4.647917,-1.7387488521921382
-13.9991388,7.1505102,4.6567409,-1.657711563346774
-14.0166041,6.9500701,4.7758775,-1.6009400306014105
-14.0226117,6.7508318,4.9741313,-1.574853808517879
-14.0234256,6.5502405,5.0,-1.5683906772468181
-14.0229452,6.3505443,5.0,-1.570749575814032
-14.0229358,6.149479,5.0,-1.573414342854698
